CustomerID,priority_rank,campaign_tier,segment,action,churn_risk,expected_clv,expected_return,roi_pct
15114.0,797,standard,Need Attention,Email Campaign + 20% Discount,19.9%,$474.25,$12.69,50.8%
13004.0,798,standard,Need Attention,Email Campaign + 20% Discount,9.5%,$993.3,$12.6,50.4%
13004.0,799,standard,Need Attention,Email Campaign + 20% Discount,9.5%,$993.3,$12.6,50.4%
13004.0,800,standard,Need Attention,Email Campaign + 20% Discount,9.5%,$993.3,$12.6,50.4%
13004.0,801,standard,Need Attention,Email Campaign + 20% Discount,9.5%,$993.3,$12.6,50.4%
13004.0,802,standard,Hibernating,Email Campaign + 20% Discount,9.5%,$993.3,$12.6,50.4%
13004.0,803,standard,Promising,Email Campaign + 20% Discount,9.5%,$993.3,$12.6,50.4%
13004.0,804,standard,Promising,Email Campaign + 20% Discount,9.5%,$993.3,$12.6,50.4%
15601.0,805,standard,Hibernating,Email Campaign + 20% Discount,35.5%,$261.44,$12.15,48.6%
15601.0,806,standard,Need Attention,Email Campaign + 20% Discount,35.5%,$261.44,$12.15,48.6%
15601.0,807,standard,Need Attention,Email Campaign + 20% Discount,35.5%,$261.44,$12.15,48.6%
15601.0,808,standard,Need Attention,Email Campaign + 20% Discount,35.5%,$261.44,$12.15,48.6%
15601.0,809,standard,Hibernating,Email Campaign + 20% Discount,35.5%,$261.44,$12.15,48.6%
15601.0,810,standard,Hibernating,Email Campaign + 20% Discount,35.5%,$261.44,$12.15,48.6%
15601.0,811,standard,Hibernating,Email Campaign + 20% Discount,35.5%,$261.44,$12.15,48.6%
15601.0,812,standard,Need Attention,Email Campaign + 20% Discount,35.5%,$261.44,$12.15,48.6%
15601.0,813,standard,Need Attention,Email Campaign + 20% Discount,35.5%,$261.44,$12.15,48.6%
15671.0,814,standard,Need Attention,Email Campaign + 20% Discount,63.2%,$146.78,$12.11,48.5%
15671.0,815,standard,Need Attention,Email Campaign + 20% Discount,63.2%,$146.78,$12.11,48.5%
15671.0,816,standard,Need Attention,Email Campaign + 20% Discount,63.2%,$146.78,$12.11,48.5%
15671.0,817,standard,Hibernating,Email Campaign + 20% Discount,63.2%,$146.78,$12.11,48.5%
17284.0,818,standard,Need Attention,Email Campaign + 20% Discount,53.5%,$173.32,$12.08,48.3%
17284.0,819,standard,Need Attention,Email Campaign + 20% Discount,53.5%,$173.32,$12.08,48.3%
17700.0,820,standard,Need Attention,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,821,standard,Need Attention,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,822,standard,Need Attention,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,823,standard,Hibernating,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,824,standard,Hibernating,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,825,standard,Hibernating,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,826,standard,Need Attention,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,827,standard,Need Attention,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,828,standard,Need Attention,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,829,standard,Promising,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,830,standard,Promising,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
17700.0,831,standard,Need Attention,Email Campaign + 20% Discount,49.1%,$188.73,$12.05,48.2%
15628.0,832,standard,Need Attention,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,833,standard,Need Attention,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,834,standard,Need Attention,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,835,standard,Hibernating,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,836,standard,Hibernating,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,837,standard,Hibernating,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,838,standard,Need Attention,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,839,standard,Need Attention,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,840,standard,Need Attention,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,841,standard,Promising,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,842,standard,Promising,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,843,standard,Promising,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
15628.0,844,standard,Hibernating,Email Campaign + 20% Discount,20.8%,$444.15,$11.95,47.8%
12955.0,845,standard,Need Attention,Email Campaign + 20% Discount,23.0%,$401.57,$11.89,47.6%
12955.0,846,standard,Promising,Email Campaign + 20% Discount,23.0%,$401.57,$11.89,47.6%
12955.0,847,standard,Need Attention,Email Campaign + 20% Discount,23.0%,$401.57,$11.89,47.6%
12955.0,848,standard,Promising,Email Campaign + 20% Discount,23.0%,$401.57,$11.89,47.6%
12955.0,849,standard,Promising,Email Campaign + 20% Discount,23.0%,$401.57,$11.89,47.6%
12955.0,850,standard,Promising,Email Campaign + 20% Discount,23.0%,$401.57,$11.89,47.6%
12955.0,851,standard,Hibernating,Email Campaign + 20% Discount,23.0%,$401.57,$11.89,47.6%
12955.0,852,standard,Promising,Email Campaign + 20% Discount,23.0%,$401.57,$11.89,47.6%
18092.0,853,standard,Need Attention,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,854,standard,Need Attention,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,855,standard,Need Attention,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,856,standard,Hibernating,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,857,standard,Promising,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,858,standard,Promising,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,859,standard,Need Attention,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,860,standard,Hibernating,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,861,standard,Hibernating,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,862,standard,Hibernating,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,863,standard,Need Attention,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
18092.0,864,standard,Need Attention,Email Campaign + 20% Discount,14.2%,$640.24,$11.26,45.1%
17629.0,865,standard,Need Attention,Email Campaign + 20% Discount,48.9%,$183.92,$10.97,43.9%
17629.0,866,standard,Promising,Email Campaign + 20% Discount,48.9%,$183.92,$10.97,43.9%
17629.0,867,standard,Need Attention,Email Campaign + 20% Discount,48.9%,$183.92,$10.97,43.9%
17629.0,868,standard,Promising,Email Campaign + 20% Discount,48.9%,$183.92,$10.97,43.9%
17629.0,869,standard,Hibernating,Email Campaign + 20% Discount,48.9%,$183.92,$10.97,43.9%
17629.0,870,standard,Hibernating,Email Campaign + 20% Discount,48.9%,$183.92,$10.97,43.9%
16626.0,871,standard,Need Attention,Email Campaign + 20% Discount,17.8%,$504.18,$10.81,43.3%
16626.0,872,standard,Need Attention,Email Campaign + 20% Discount,17.8%,$504.18,$10.81,43.3%
16626.0,873,standard,Need Attention,Email Campaign + 20% Discount,17.8%,$504.18,$10.81,43.3%
16626.0,874,standard,Need Attention,Email Campaign + 20% Discount,17.8%,$504.18,$10.81,43.3%
16626.0,875,standard,Hibernating,Email Campaign + 20% Discount,17.8%,$504.18,$10.81,43.3%
16626.0,876,standard,Hibernating,Email Campaign + 20% Discount,17.8%,$504.18,$10.81,43.3%
16626.0,877,standard,Promising,Email Campaign + 20% Discount,17.8%,$504.18,$10.81,43.3%
17744.0,878,standard,Need Attention,Email Campaign + 20% Discount,46.5%,$191.78,$10.7,42.8%
17744.0,879,standard,Need Attention,Email Campaign + 20% Discount,46.5%,$191.78,$10.7,42.8%
17744.0,880,standard,Need Attention,Email Campaign + 20% Discount,46.5%,$191.78,$10.7,42.8%
17744.0,881,standard,Promising,Email Campaign + 20% Discount,46.5%,$191.78,$10.7,42.8%
17744.0,882,standard,Promising,Email Campaign + 20% Discount,46.5%,$191.78,$10.7,42.8%
17744.0,883,standard,Hibernating,Email Campaign + 20% Discount,46.5%,$191.78,$10.7,42.8%
13700.0,884,standard,Need Attention,Email Campaign + 20% Discount,61.8%,$144.33,$10.67,42.7%
17965.0,885,standard,Need Attention,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,886,standard,Hibernating,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,887,standard,Need Attention,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,888,standard,Hibernating,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,889,standard,Need Attention,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,890,standard,Hibernating,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,891,standard,Promising,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,892,standard,Promising,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,893,standard,Need Attention,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,894,standard,Promising,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,895,standard,Hibernating,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,896,standard,Hibernating,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,897,standard,Hibernating,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
17965.0,898,standard,Need Attention,Email Campaign + 20% Discount,49.0%,$181.51,$10.61,42.4%
15021.0,899,standard,Need Attention,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,900,standard,Need Attention,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,901,standard,Need Attention,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,902,standard,Need Attention,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,903,standard,Hibernating,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,904,standard,Hibernating,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,905,standard,Promising,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,906,standard,Need Attention,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,907,standard,Need Attention,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,908,standard,Hibernating,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,909,standard,Promising,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,910,standard,Promising,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,911,standard,Need Attention,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
15021.0,912,standard,Hibernating,Email Campaign + 20% Discount,40.7%,$215.51,$10.05,40.2%
12481.0,913,standard,Need Attention,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
12481.0,914,standard,Need Attention,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
12481.0,915,standard,Need Attention,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
12481.0,916,standard,Hibernating,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
12481.0,917,standard,Hibernating,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
12481.0,918,standard,Hibernating,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
12481.0,919,standard,Need Attention,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
12481.0,920,standard,Need Attention,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
12481.0,921,standard,Promising,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
12481.0,922,standard,Promising,Email Campaign + 20% Discount,28.0%,$312.39,$10.02,40.1%
16153.0,923,standard,Need Attention,Email Campaign + 20% Discount,47.3%,$182.58,$9.55,38.2%
16153.0,924,standard,Need Attention,Email Campaign + 20% Discount,47.3%,$182.58,$9.55,38.2%
16153.0,925,standard,Need Attention,Email Campaign + 20% Discount,47.3%,$182.58,$9.55,38.2%
14194.0,926,standard,Need Attention,Email Campaign + 20% Discount,34.3%,$249.38,$9.17,36.7%
14194.0,927,standard,Need Attention,Email Campaign + 20% Discount,34.3%,$249.38,$9.17,36.7%
14194.0,928,standard,Need Attention,Email Campaign + 20% Discount,34.3%,$249.38,$9.17,36.7%
14194.0,929,standard,Hibernating,Email Campaign + 20% Discount,34.3%,$249.38,$9.17,36.7%
14194.0,930,standard,Hibernating,Email Campaign + 20% Discount,34.3%,$249.38,$9.17,36.7%
17188.0,931,standard,Need Attention,Email Campaign + 20% Discount,67.3%,$126.64,$9.09,36.4%
17188.0,932,standard,Need Attention,Email Campaign + 20% Discount,67.3%,$126.64,$9.09,36.4%
17188.0,933,standard,Need Attention,Email Campaign + 20% Discount,67.3%,$126.64,$9.09,36.4%
17188.0,934,standard,Hibernating,Email Campaign + 20% Discount,67.3%,$126.64,$9.09,36.4%
17188.0,935,standard,Promising,Email Campaign + 20% Discount,67.3%,$126.64,$9.09,36.4%
17188.0,936,standard,Promising,Email Campaign + 20% Discount,67.3%,$126.64,$9.09,36.4%
17188.0,937,standard,Need Attention,Email Campaign + 20% Discount,67.3%,$126.64,$9.09,36.4%
17188.0,938,standard,Hibernating,Email Campaign + 20% Discount,67.3%,$126.64,$9.09,36.4%
17188.0,939,standard,Hibernating,Email Campaign + 20% Discount,67.3%,$126.64,$9.09,36.4%
17883.0,940,standard,Need Attention,Email Campaign + 20% Discount,72.0%,$117.95,$8.98,35.9%
17883.0,941,standard,Need Attention,Email Campaign + 20% Discount,72.0%,$117.95,$8.98,35.9%
17883.0,942,standard,Need Attention,Email Campaign + 20% Discount,72.0%,$117.95,$8.98,35.9%
17676.0,943,standard,Need Attention,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,944,standard,Need Attention,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,945,standard,Need Attention,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,946,standard,Hibernating,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,947,standard,Hibernating,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,948,standard,Promising,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,949,standard,Need Attention,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,950,standard,Need Attention,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,951,standard,Hibernating,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,952,standard,Promising,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,953,standard,Hibernating,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,954,standard,Need Attention,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17676.0,955,standard,Hibernating,Email Campaign + 20% Discount,67.5%,$125.79,$8.98,35.9%
17042.0,956,standard,Need Attention,Email Campaign + 20% Discount,23.1%,$366.88,$8.97,35.9%
17042.0,957,standard,Need Attention,Email Campaign + 20% Discount,23.1%,$366.88,$8.97,35.9%
17042.0,958,standard,Need Attention,Email Campaign + 20% Discount,23.1%,$366.88,$8.97,35.9%
17410.0,959,standard,Need Attention,Email Campaign + 20% Discount,20.3%,$415.48,$8.75,35.0%
17410.0,960,standard,Need Attention,Email Campaign + 20% Discount,20.3%,$415.48,$8.75,35.0%
17410.0,961,standard,Need Attention,Email Campaign + 20% Discount,20.3%,$415.48,$8.75,35.0%
17410.0,962,standard,Need Attention,Email Campaign + 20% Discount,20.3%,$415.48,$8.75,35.0%
17410.0,963,standard,Hibernating,Email Campaign + 20% Discount,20.3%,$415.48,$8.75,35.0%
17410.0,964,standard,Hibernating,Email Campaign + 20% Discount,20.3%,$415.48,$8.75,35.0%
17410.0,965,standard,Need Attention,Email Campaign + 20% Discount,20.3%,$415.48,$8.75,35.0%
14553.0,966,standard,Need Attention,Email Campaign + 20% Discount,46.5%,$179.83,$8.43,33.7%
14553.0,967,standard,Need Attention,Email Campaign + 20% Discount,46.5%,$179.83,$8.43,33.7%
14553.0,968,standard,Need Attention,Email Campaign + 20% Discount,46.5%,$179.83,$8.43,33.7%
14553.0,969,standard,Need Attention,Email Campaign + 20% Discount,46.5%,$179.83,$8.43,33.7%
14553.0,970,standard,Hibernating,Email Campaign + 20% Discount,46.5%,$179.83,$8.43,33.7%
17512.0,971,standard,Need Attention,Email Campaign + 20% Discount,34.2%,$242.02,$8.12,32.5%
17512.0,972,standard,Need Attention,Email Campaign + 20% Discount,34.2%,$242.02,$8.12,32.5%
17512.0,973,standard,Need Attention,Email Campaign + 20% Discount,34.2%,$242.02,$8.12,32.5%
17512.0,974,standard,Need Attention,Email Campaign + 20% Discount,34.2%,$242.02,$8.12,32.5%
14395.0,975,standard,Hibernating,Email Campaign + 20% Discount,29.7%,$278.16,$8.09,32.4%
14395.0,976,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$278.16,$8.09,32.4%
14395.0,977,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$278.16,$8.09,32.4%
14395.0,978,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$278.16,$8.09,32.4%
14395.0,979,standard,Hibernating,Email Campaign + 20% Discount,29.7%,$278.16,$8.09,32.4%
14395.0,980,standard,Hibernating,Email Campaign + 20% Discount,29.7%,$278.16,$8.09,32.4%
14395.0,981,standard,Hibernating,Email Campaign + 20% Discount,29.7%,$278.16,$8.09,32.4%
14395.0,982,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$278.16,$8.09,32.4%
14395.0,983,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$278.16,$8.09,32.4%
13426.0,984,standard,Need Attention,Email Campaign + 20% Discount,31.0%,$264.75,$7.81,31.2%
13426.0,985,standard,Need Attention,Email Campaign + 20% Discount,31.0%,$264.75,$7.81,31.2%
13426.0,986,standard,Need Attention,Email Campaign + 20% Discount,31.0%,$264.75,$7.81,31.2%
12645.0,987,standard,Need Attention,Email Campaign + 20% Discount,41.8%,$194.79,$7.53,30.1%
12645.0,988,standard,Need Attention,Email Campaign + 20% Discount,41.8%,$194.79,$7.53,30.1%
12645.0,989,standard,Need Attention,Email Campaign + 20% Discount,41.8%,$194.79,$7.53,30.1%
12645.0,990,standard,Need Attention,Email Campaign + 20% Discount,41.8%,$194.79,$7.53,30.1%
12645.0,991,standard,Hibernating,Email Campaign + 20% Discount,41.8%,$194.79,$7.53,30.1%
12645.0,992,standard,Promising,Email Campaign + 20% Discount,41.8%,$194.79,$7.53,30.1%
12645.0,993,standard,Need Attention,Email Campaign + 20% Discount,41.8%,$194.79,$7.53,30.1%
12645.0,994,standard,Hibernating,Email Campaign + 20% Discount,41.8%,$194.79,$7.53,30.1%
17049.0,995,standard,Need Attention,Email Campaign + 20% Discount,14.8%,$545.26,$7.19,28.8%
17049.0,996,standard,Need Attention,Email Campaign + 20% Discount,14.8%,$545.26,$7.19,28.8%
17049.0,997,standard,Need Attention,Email Campaign + 20% Discount,14.8%,$545.26,$7.19,28.8%
17049.0,998,standard,Hibernating,Email Campaign + 20% Discount,14.8%,$545.26,$7.19,28.8%
17049.0,999,standard,Promising,Email Campaign + 20% Discount,14.8%,$545.26,$7.19,28.8%
17049.0,1000,standard,Promising,Email Campaign + 20% Discount,14.8%,$545.26,$7.19,28.8%
17049.0,1001,standard,Promising,Email Campaign + 20% Discount,14.8%,$545.26,$7.19,28.8%
17049.0,1002,standard,Promising,Email Campaign + 20% Discount,14.8%,$545.26,$7.19,28.8%
15993.0,1003,standard,Need Attention,Email Campaign + 20% Discount,37.4%,$215.11,$7.19,28.8%
15993.0,1004,standard,Need Attention,Email Campaign + 20% Discount,37.4%,$215.11,$7.19,28.8%
15993.0,1005,standard,Need Attention,Email Campaign + 20% Discount,37.4%,$215.11,$7.19,28.8%
15993.0,1006,standard,Hibernating,Email Campaign + 20% Discount,37.4%,$215.11,$7.19,28.8%
15993.0,1007,standard,Hibernating,Email Campaign + 20% Discount,37.4%,$215.11,$7.19,28.8%
15993.0,1008,standard,Promising,Email Campaign + 20% Discount,37.4%,$215.11,$7.19,28.8%
15993.0,1009,standard,Need Attention,Email Campaign + 20% Discount,37.4%,$215.11,$7.19,28.8%
15993.0,1010,standard,Need Attention,Email Campaign + 20% Discount,37.4%,$215.11,$7.19,28.8%
13808.0,1011,standard,Need Attention,Email Campaign + 20% Discount,12.2%,$657.46,$7.16,28.7%
13808.0,1012,standard,Promising,Email Campaign + 20% Discount,12.2%,$657.46,$7.16,28.7%
13808.0,1013,standard,Promising,Email Campaign + 20% Discount,12.2%,$657.46,$7.16,28.7%
13808.0,1014,standard,Promising,Email Campaign + 20% Discount,12.2%,$657.46,$7.16,28.7%
13808.0,1015,standard,Promising,Email Campaign + 20% Discount,12.2%,$657.46,$7.16,28.7%
14315.0,1016,standard,Need Attention,Email Campaign + 20% Discount,41.6%,$193.05,$7.16,28.6%
14315.0,1017,standard,Need Attention,Email Campaign + 20% Discount,41.6%,$193.05,$7.16,28.6%
14315.0,1018,standard,Need Attention,Email Campaign + 20% Discount,41.6%,$193.05,$7.16,28.6%
14315.0,1019,standard,Hibernating,Email Campaign + 20% Discount,41.6%,$193.05,$7.16,28.6%
14315.0,1020,standard,Hibernating,Email Campaign + 20% Discount,41.6%,$193.05,$7.16,28.6%
14315.0,1021,standard,Hibernating,Email Campaign + 20% Discount,41.6%,$193.05,$7.16,28.6%
14315.0,1022,standard,Hibernating,Email Campaign + 20% Discount,41.6%,$193.05,$7.16,28.6%
14315.0,1023,standard,Need Attention,Email Campaign + 20% Discount,41.6%,$193.05,$7.16,28.6%
12757.0,1024,standard,Need Attention,Email Campaign + 20% Discount,9.3%,$862.84,$7.09,28.4%
12757.0,1025,standard,Need Attention,Email Campaign + 20% Discount,9.3%,$862.84,$7.09,28.4%
12757.0,1026,standard,Need Attention,Email Campaign + 20% Discount,9.3%,$862.84,$7.09,28.4%
12757.0,1027,standard,Promising,Email Campaign + 20% Discount,9.3%,$862.84,$7.09,28.4%
12757.0,1028,standard,Promising,Email Campaign + 20% Discount,9.3%,$862.84,$7.09,28.4%
12757.0,1029,standard,Promising,Email Campaign + 20% Discount,9.3%,$862.84,$7.09,28.4%
16904.0,1030,standard,Need Attention,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1031,standard,Need Attention,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1032,standard,Need Attention,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1033,standard,Hibernating,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1034,standard,Hibernating,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1035,standard,Hibernating,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1036,standard,Need Attention,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1037,standard,Need Attention,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1038,standard,Need Attention,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1039,standard,Hibernating,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1040,standard,Promising,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1041,standard,Promising,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1042,standard,Need Attention,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
16904.0,1043,standard,Hibernating,Email Campaign + 20% Discount,64.5%,$124.33,$7.09,28.3%
15971.0,1044,standard,Need Attention,Email Campaign + 20% Discount,50.8%,$155.26,$6.53,26.1%
15971.0,1045,standard,Need Attention,Email Campaign + 20% Discount,50.8%,$155.26,$6.53,26.1%
15971.0,1046,standard,Need Attention,Email Campaign + 20% Discount,50.8%,$155.26,$6.53,26.1%
15971.0,1047,standard,Need Attention,Email Campaign + 20% Discount,50.8%,$155.26,$6.53,26.1%
15971.0,1048,standard,Hibernating,Email Campaign + 20% Discount,50.8%,$155.26,$6.53,26.1%
15971.0,1049,standard,Hibernating,Email Campaign + 20% Discount,50.8%,$155.26,$6.53,26.1%
16558.0,1050,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1051,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1052,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1053,standard,Hibernating,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1054,standard,Hibernating,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1055,standard,Hibernating,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1056,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1057,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1058,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1059,standard,Hibernating,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1060,standard,Hibernating,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1061,standard,Promising,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16558.0,1062,standard,Need Attention,Email Campaign + 20% Discount,29.7%,$265.55,$6.51,26.0%
16767.0,1063,standard,Need Attention,Email Campaign + 20% Discount,13.3%,$590.46,$6.48,25.9%
16767.0,1064,standard,Need Attention,Email Campaign + 20% Discount,13.3%,$590.46,$6.48,25.9%
16767.0,1065,standard,Need Attention,Email Campaign + 20% Discount,13.3%,$590.46,$6.48,25.9%
16767.0,1066,standard,Promising,Email Campaign + 20% Discount,13.3%,$590.46,$6.48,25.9%
16767.0,1067,standard,Promising,Email Campaign + 20% Discount,13.3%,$590.46,$6.48,25.9%
17827.0,1068,standard,Need Attention,Email Campaign + 20% Discount,80.8%,$96.82,$6.29,25.2%
17827.0,1069,standard,Need Attention,Email Campaign + 20% Discount,80.8%,$96.82,$6.29,25.2%
17827.0,1070,standard,Need Attention,Email Campaign + 20% Discount,80.8%,$96.82,$6.29,25.2%
17827.0,1071,standard,Hibernating,Email Campaign + 20% Discount,80.8%,$96.82,$6.29,25.2%
17827.0,1072,standard,Hibernating,Email Campaign + 20% Discount,80.8%,$96.82,$6.29,25.2%
17827.0,1073,standard,Hibernating,Email Campaign + 20% Discount,80.8%,$96.82,$6.29,25.2%
17827.0,1074,standard,Need Attention,Email Campaign + 20% Discount,80.8%,$96.82,$6.29,25.2%
17827.0,1075,standard,Need Attention,Email Campaign + 20% Discount,80.8%,$96.82,$6.29,25.2%
